X,Y,fid,gbifID,datasetKey,occurrence,kingdom,phylum,class,order,family,genus,species,infraspeci,taxonRank,scientific,verbatimSc,verbatim_1,countryCod,locality,stateProvi,occurren_1,individual,publishing,decimalLat,decimalLon,coordinate,coordina_1,elevation,elevationA,depth,depthAccur,eventDate,day,month,year,taxonKey,speciesKey,basisOfRec,institutio,collection,catalogNum,recordNumb,identified,dateIdenti,license,rightsHold,recordedBy,typeStatus,establishm,lastInterp,mediaType,issue,field_51,field_52,field_53,field_54,field_55,field_56,field_57,icon_url
-78.48015,-0.680038,"271",975860430,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_CAN:OBS222821402,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2013/12/14 00:00:00.000,"14","12","2013","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD_CAN,OBS222821402,,,,CC_BY_4_0,,obsr429828,,,2022-11-24T21:04:04.656Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"272",973824733,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS220283924,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2008/12/04 00:00:00.000,"4","12","2008","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS220283924,,,,CC_BY_4_0,,obsr202532,,,2022-11-24T20:41:47.427Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"273",973367866,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS219698902,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,"16",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2013/11/30 00:00:00.000,"30","11","2013","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS219698902,,,,CC_BY_4_0,,obsr223754,,,2022-11-24T20:41:34.961Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"274",968620222,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS214262354,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,"5",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2012/12/02 00:00:00.000,"2","12","2012","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS214262354,,,,CC_BY_4_0,,obsr231946,,,2022-11-24T20:41:41.065Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"275",968604554,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS214301481,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,"2",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2011/02/26 00:00:00.000,"26","2","2011","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS214301481,,,,CC_BY_4_0,,obsr194141,,,2022-11-24T21:05:28.426Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.47085,-0.617743,"276",967192953,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS212869708,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,"Cotopaxi NP, Ecuador",Pichincha,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.617743,-78.47085,,,,,,,2009/12/23 00:00:00.000,"23","12","2009","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS212869708,,,,CC_BY_4_0,,obsr345551,,,2022-11-24T21:01:13.145Z,,,,,,,,,,./0.png
-78.48015,-0.680038,"277",966598473,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_CAN:OBS212050237,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,"15",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2003/04/01 00:00:00.000,"1","4","2003","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD_CAN,OBS212050237,,,,CC_BY_4_0,,obsr101144,,,2022-11-24T21:00:32.793Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"278",962977805,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS208102886,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,"2",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,1975/08/16 00:00:00.000,"16","8","1975","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS208102886,,,,CC_BY_4_0,,obsr229717,,,2022-11-24T20:41:27.103Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"279",960217479,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS205315997,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,"10",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,1977/03/09 00:00:00.000,"9","3","1977","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS205315997,,,,CC_BY_4_0,,obsr30312,,,2022-11-24T21:08:06.555Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"280",957966694,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS202605408,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,1997/03/29 00:00:00.000,"29","3","1997","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS202605408,,,,CC_BY_4_0,,obsr339001,,,2022-11-24T21:02:58.678Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"281",953950886,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS198026310,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,1994/04/08 00:00:00.000,"8","4","1994","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS198026310,,,,CC_BY_4_0,,obsr127283,,,2022-11-24T21:07:52.541Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"282",953794683,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS197966258,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,1998/03/22 00:00:00.000,"22","3","1998","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS197966258,,,,CC_BY_4_0,,obsr411023,,,2022-11-24T21:01:53.335Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"283",952522549,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_WI:OBS196694152,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2001/05/08 00:00:00.000,"8","5","2001","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD_WI,OBS196694152,,,,CC_BY_4_0,,obsr411023,,,2022-11-24T21:02:14.004Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"284",944346355,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS187497257,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,"12",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2013/03/16 00:00:00.000,"16","3","2013","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS187497257,,,,CC_BY_4_0,,obsr352039,,,2022-11-24T21:10:13.404Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.454056,-0.685256,"285",943859665,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS186912070,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,Cotopaxi NP,Cotopaxi,PRESENT,"20",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.685256,-78.454056,,,,,,,1997/10/27 00:00:00.000,"27","10","1997","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS186912070,,,,CC_BY_4_0,,obsr344577,,,2022-11-24T21:00:24.878Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"286",936796023,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_CAN:OBS178091331,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2013/01/19 00:00:00.000,"19","1","2013","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD_CAN,OBS178091331,,,,CC_BY_4_0,,obsr167468,,,2022-11-24T20:41:06.976Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"287",936794196,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_CAN:OBS178091304,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2013/01/19 00:00:00.000,"19","1","2013","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD_CAN,OBS178091304,,,,CC_BY_4_0,,obsr197331,,,2022-11-24T20:40:52.463Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"288",936775726,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_CAN:OBS178137777,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2013/01/19 00:00:00.000,"19","1","2013","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD_CAN,OBS178137777,,,,CC_BY_4_0,,obsr267373,,,2022-11-24T21:01:17.923Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.402374,-0.652377,"289",920539630,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,Cotopaxi-Nationalpark,,PRESENT,,bb646dff-a905-4403-a49b-6d378c2cf0d9,-0.652377,-78.402374,250,,,,,,2012/12/09 00:00:00.000,"9","12","2012","2498068","2498065",HUMAN_OBSERVATION,naturgucker,naturgucker,"1374123153",,,,CC_BY_4_0,,"-641193029",,,2022-11-25T05:49:49.576Z,,COORDINATE_ROUNDED,GEODETIC_DATUM_ASSUMED_WGS84,,,,,,,./0.png
-78.402374,-0.652377,"290",920494407,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,Cotopaxi-Nationalpark,,PRESENT,,bb646dff-a905-4403-a49b-6d378c2cf0d9,-0.652377,-78.402374,250,,,,,,2012/12/10 00:00:00.000,"10","12","2012","2498068","2498065",HUMAN_OBSERVATION,naturgucker,naturgucker,"521889620",,,,CC_BY_4_0,,"-641193029",,,2022-11-25T05:43:28.891Z,,COORDINATE_ROUNDED,GEODETIC_DATUM_ASSUMED_WGS84,,,,,,,./0.png
-78.429719,-0.700742,"291",899966043,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/619476,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,,Cotopaxi,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-0.700742,-78.429719,14776,,,,,,2012/03/11 00:00:00.000,"11","3","2012","2498068","2498065",HUMAN_OBSERVATION,iNaturalist,Observations,"619476",,seasav,2014-04-11T18:34:38,CC_BY_NC_4_0,seasav,seasav,,,2023-01-08T06:54:08.630Z,StillImage,,,,,,,,,./0.png
-78.37699,-1.120586,"292",819602374,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS167516712,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,Parque Nacional Llanganates,Tungurahua,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,-1.120586,-78.37699,,,,,,,2012/09/27 00:00:00.000,"27","9","2012","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS167516712,,,,CC_BY_4_0,,obsr328931,,,2022-11-24T21:02:52.766Z,,,,,,,,,,./0.png
-78.46333,-0.659006,"293",818086563,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS157828695,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,"Ecuador, Cotopaxi NP,  Laguna de Limpiopungo",Cotopaxi,PRESENT,"2",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.659006,-78.46333,,,,,,,2011/10/13 00:00:00.000,"13","10","2011","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS157828695,,,,CC_BY_4_0,,obsr231837,,,2022-11-24T20:54:11.579Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.49606,-0.650558,"294",817610029,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS138603082,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi,Cotopaxi,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.650558,-78.49606,,,,,,,2004/01/24 00:00:00.000,"24","1","2004","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS138603082,,,,CC_BY_4_0,,obsr281470,,,2022-11-24T21:00:57.402Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.43448,-0.656134,"295",816243242,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS167517446,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,Parque nacional Cotopaxi,Pichincha,PRESENT,"1",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.656134,-78.43448,,,,,,,1997/07/27 00:00:00.000,"27","7","1997","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS167517446,,,,CC_BY_4_0,,obsr117116,,,2022-11-24T21:01:48.807Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.4745,-0.618,"296",577353344,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS113536421,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,Laguna Limpiopungo,Pichincha,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.618,-78.4745,,,,,,,2011/03/21 00:00:00.000,"21","3","2011","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS113536421,,,,CC_BY_4_0,,obsr197748,,,2022-11-24T21:01:08.730Z,,,,,,,,,,./0.png
-78.48015,-0.680038,"297",576879373,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_CAN:OBS100100607,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,"20",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2010/10/20 00:00:00.000,"20","10","2010","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD_CAN,OBS100100607,,,,CC_BY_4_0,,obsr16582,,,2022-11-24T20:39:48.205Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"298",576403297,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS103904657,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2010/12/12 00:00:00.000,"12","12","2010","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS103904657,,,,CC_BY_4_0,,obsr131118,,,2022-11-24T20:53:32.160Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"299",576364598,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS105038927,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2010/12/12 00:00:00.000,"12","12","2010","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS105038927,,,,CC_BY_4_0,,obsr151133,,,2022-11-24T21:06:01.032Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"300",576363343,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS103945914,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2010/12/12 00:00:00.000,"12","12","2010","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS103945914,,,,CC_BY_4_0,,obsr237706,,,2022-11-24T21:03:39.150Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"301",575876672,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS130027708,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,"1",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2006/02/05 00:00:00.000,"5","2","2006","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS130027708,,,,CC_BY_4_0,,obsr131787,,,2022-11-24T20:40:43.809Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"302",575816347,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS106978160,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,"10",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2005/07/25 00:00:00.000,"25","7","2005","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS106978160,,,,CC_BY_4_0,,obsr241672,,,2022-11-24T20:39:53.248Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"303",575721579,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS98968337,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2003/06/29 00:00:00.000,"29","6","2003","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS98968337,,,,CC_BY_4_0,,obsr190023,,,2022-11-24T21:00:58.174Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"304",575631332,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS130847661,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2001/01/17 00:00:00.000,"17","1","2001","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS130847661,,,,CC_BY_4_0,,obsr131205,,,2022-11-24T20:40:34.302Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"305",575442971,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS115089875,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,"10",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,1992/04/16 00:00:00.000,"16","4","1992","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS115089875,,,,CC_BY_4_0,,obsr167174,,,2022-11-24T21:01:08.831Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"306",575441763,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS115088959,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,"10",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,1992/04/16 00:00:00.000,"16","4","1992","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS115088959,,,,CC_BY_4_0,,obsr107968,,,2022-11-24T20:39:57.605Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"307",575191044,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS100310384,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,1994/03/15 00:00:00.000,"15","3","1994","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS100310384,,,,CC_BY_4_0,,obsr20528,,,2022-11-24T21:01:38.361Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.47441,-0.615969,"308",262454874,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS89976583,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,Laguna Limpiopungo,Cotopaxi,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.615969,-78.47441,,,,,,,2003/08/17 00:00:00.000,"17","8","2003","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS89976583,,,,CC_BY_4_0,,obsr160496,,,2022-11-24T20:39:37.257Z,,,,,,,,,,./0.png
